ImgId,Dakota,English,who did this?
00731,waƞna niohaƞ yahdu tokca kta iyececa,it is time that you form new habits,AZ
00731,takuna iwahteṡni,good for nothing,AZ
00731,tag iwahteṡni,good for nothing (slang),AZ
00732,ake wowahde kte,talking again,AZ
00732,akta kta wohdake kte,,AZ
00732,ake akta wohdake,talking about the same thing again and again,AZ
00732,akta bde kte,,AZ
00732,ake akta bde kte,going,AZ
00732,aktakta,over and over again,AZ
00733,taku wiyakpakpa,glitter,AZ
00733,wiyakpa,shiny,AZ
00733,taka wiyakpakpa akadada,sprinkle on the glitter,AZ
00733,opta awapica,you can see through it,AZ
00733,bdobdaya,bumpy,AZ
00733,ṡduṡduhe,slippery,AZ
00733,de eced iyeciciye k̇ta,I’m zipping you,AZ
00733,iyeya,teaching to zip it,AZ
00733,bdezena,clear,AZ
00733,mni bdezena,crystal clear water,AZ
00733,abdeza,"really watching, really looking hard at something carefully",AZ
00733,awicabdeza,you watch over them,AZ
00734,aḣpeyapi,they fired him,AZ
00734,ḣtani hed ṡkaƞ aḣpeyapi,"he was wroking there, but they fired him",AZ
00734,ḣtani hdus uƞ okihiṡni,he can’t keep a job,AZ
00734,waniyetu ota hed ḣtani,he worked there many years,AZ
00734,henuḣ teca hais keiyuzapi,they got married young,AZ
00735,tocaƞ,body,AZ
00735,wowapiṡaka,cardboard,AZ
00735,witka ojuha,egg carton,AZ
00735,kahdoq wayakapi,see through to another area,AZ
00735,ite icupi otkeyapi,picture photograph,AZ
00735,____ akaƞ ehnaka icaq̇o,trace around ____,AZ
00735,ziqzica,stretch,AZ
00735,wowapi iyaskapi,wallpaper,AZ
00735,sina otkeyapi,they hung up the blanket,AZ
00735,taku coƞṡni,he\she is doing nothing,AZ
00735,taku ecoƞpi,they’re doing something,AZ
00735,ikpahuƞhaƞzapi,rocking chair,AZ
00735,kahdog wayakapi akaḣpa,cover with see through,AZ
00735,paƞpana,soft,AZ
00735,suta,hard,AZ
00735,pepe,rough\picky,AZ
00735,"bdeyena, sto sto komdaya",smooth,AZ
00735,hituƞ ,fuzzy\furry,AZ
00735,tado aka ṡtaƞ ṡtaƞpi,ketchup,AZ
00735,bdo akadada,shake it on,AZ
00736,wakanda gonsalves,,AZ
00736,woonspe wakantua etanhan,,AZ
00736,woonspe ikihunni south dakota,,AZ
00736,woonspe etanha woyaotain wowapi kupi,,AZ
00736,wozupi widehan kupi sisseton wahpeton woonspe optayapi kin,,AZ
00736,woyuonihannicpi ka wowaditake woksape woawacin,,AZ
00736,wastecake ka woowotanna dena ohinniya kiksuy un,,AZ
00737,spa’ya,humid,AZ
00737,spaya ked,muggy,AZ
00737,cu,dew,AZ
00737,cumni custaka,dewy,AZ
00737,cumnise,dew-drop,AZ
00737,tkiƞ,,AZ
00737,tkiƞ-yaƞ,,AZ
00737,kate ked ka tkiƞyaƞ ked,muggy,AZ
00738,itoeṡ,"for a little bit, I’ll be right back, for a little while",AZ
00738,itoeṡ imuƞke kte,I’m going to lie down for a little while,AZ
00738,"itoeṡ, taku wate kte",I’m going to eat for a little while (perhaps lunch break),AZ
00738,nupin ,both,AZ
00738,nupin iya ye pi,they both ???,AZ
00738,denaos,two of many,AZ
00738,denaos ya pte,these two are going to go,AZ
00738,he hduyaja kte,wash your face,AZ
00738,omang hena,the others,AZ
00738,sakib,"beside, next to",AZ
00738,isakib,"beside, next to",AZ
00739,John hde kte,John is going home,AZ
00739,John kiƞhde,John went home,AZ
00739,John tiyata kiƞhde,John went home to his house,AZ
00739,wahde kte,I’m going home,AZ
00740,kuƞsi ka uƞkaƞna mitawa Henry ka Emma Redstar,my grandparents were ___ and ____,AZ
00740,inyaƞ ṡa wiconi yamni hehaƞya hed uƞtipi,our family lived in Pipestone for three generations,AZ
00740,tipi waƞ opewatuƞ,I bought a house,AZ
00740,mitakoja icaḣ wicawaya,I’m raising my grandchildren,AZ
00741,waƞna iwaƞka,go to bed,AZ
00741,waƞna iṡtiƞmbapi,,AZ
00741,waƞna iwaƞkap (iwaƞkapi),,AZ
00741,omakiya,help me,AZ
00741,omakiya wo ,male,AZ
00741,he okiya,help him\her,AZ
00741,he aokiya,,AZ
00741,aokiya,,AZ
00741,ayuṡtaƞ (wo) hecunṡni,stop it,AZ
00742,Sisseton ed matoƞpi,I was born in Sisseton,AZ
00742,Peever ed imacaq̇e,I grew up by Peever,AZ
00742,kuƞsi icahmaya,my grandma raised me,AZ
00742,matistina he’ehan mni otuƞwe ihdaka uƞtipi,"when I was little, we moved to watertown",AZ
00742,hed wabdawa,I went to school there,AZ
00742,hehan sisseton uƞhdihuni,then we returned to sisseton,AZ
00743,okihi,can\able,AZ
00743,owakihi,I can,AZ
00743,owakihi he?,can I?,AZ
00744,aƞpetu iyamni he ehan takuṡniṡni wiyopeyapi akta wai,last wednesday I went to a rummage sale,AZ
00744,inuƞpa bdoketu kiƞhaƞ wamnaheza puswaye kte,next summer I’m going to dry corn,AZ
00744,inuƞpa ptaƞyetu,the next fall,AZ
00744,ptaƞyetu ub de,the fall that is coming,AZ
00744,Jesse mazaska wikcemna nuƞpa imicazo,Jesse owes me $20,AZ
00744,Jesse mazaska wikcemna nuƞpa owaḳu,I loaned Jess $20,AZ
00744,haƞyetu itopa kiƞhaƞ inipi uƞyuhapte,four nights from now we’re having sweat,AZ
00744,ḣtanihaƞ saƞpa ṡina wahduṡtaƞ,I finished my new shawl 2 days ago,AZ
00744,ḣtanihaƞ saƞpa,the day before yesterday,AZ
00744,kuƞṡi wadaka he?,did you see Grandma?,AZ
00744,wod yai he?,did you go eat?,AZ
00744,wod wai,I went to eat,AZ
00744,wod uƞkipi,we all went to eat,AZ
00744,tukted wayate kta?,where are you going to eat?,AZ
00744,Connection ed wauƞtapte,we’re eating at the Connection,AZ
00745,wite kte jaƞjaƞ waƞji ṡdoyaya ga haƞwi uƞṡpa wayagpica,eclipse,AZ
00745,waƞna aƞpna kte,it will be ??? soon,AZ
00745,kiwiihdutaya,when the birds ??,AZ
00745,tawaciƞ iyecetoṡni,high (mind is not right),AZ
00745,itomni,dizzy,AZ
00745,itomni aye,getting drunk,AZ
00745,wakaġeṡni,"could be used as "I didn’t make it", as I failed a test""ould be used as "I didn’t make it", a""uld be used as "I di""ld b",AZ
00745,kacegceg uƞ,being drunk,AZ
00745,kacegceg yaṡkaƞ,you are drunk,AZ
00746,tukted wauƞ taƞiƞṡni,I have no idea where I am,AZ
00746,togaḣpemiciya,I’m lost,AZ
00746,toked kiye bde kte taƞiƞṡni,I don’t know which way to go,AZ
00747,John u kte,John will come,AZ
00747,John toksta u kte,John will eventually come,AZ
00747,tuwe hi he?,who came?,AZ
00747,waƞnau,he’s coming now,AZ
00747,icicamu,come back or come again,AZ
00748,zaniya wauƞṡni,I am not well,AZ
00748,taƞyaƞ yauƞṡni he?,are you not well?,AZ
00748,iyomakpi caƞtemawaṡte,I’m happy,AZ
00748,caƞtemaṡica,I’m sad,AZ
00748,iyokmaṡica,I’m lonely,AZ
00748,he waṡtewadake,I like that,AZ
00748,he iyomakpi,I like that,AZ
00748,ṡni,not,AZ
00748,tka,but,AZ
00748,oziwakiye,I’m resting,AZ
00748,ozikiye,rest,AZ
00749,obebe ota,"many, many things",AZ
00749,ina St. Paul ya okihiṡni,my mother cannot go to St. Paul,AZ
00749,ya ina kci ye kta?,who is going with mom?,AZ
00749,aƞpetu de bda waciƞ ṡni,I don’t want to go today,AZ
00749,owaƞka yujaja,,AZ
00749,omaka waƞji isam iyaya kiƞhaƞ wiyang unci ekta bde kte,,AZ
00750,aƞpetu de,today,AZ
00750,aƞpetug de,"today, this is the day, for sure today",AZ
00750,aƞpetu kiƞ de,right now today,AZ
00750,waimnaka,I’m exercising or running,AZ
00751,ake sahdogaƞ iwahuƞni hehehan uƞkikciyuzapi,"when I was 18, I got married",AZ
00751,ṡicecena yamni wicabduhe,I had 3 children,AZ
00751,ṡicecena waƞjina bduhe,I have only had one child,AZ
00751,wouƞspe wakantuya ibdute kais abduṡtaƞ ṡni,I went to college but I didn’t finish,AZ
00751,iyohakab wahduṡtaƞ,later on I went back and graduated (I finished later on),AZ
00752,takokamuƞ s’e?,what was I doing?,AZ
00752,tokcuƞ hecuƞpi heca owakahnigaṡni,I don’t understand why they do that,AZ
00752,tokcuƞ hecacecapi owakahnigaṡni,I don’t why they’re that way,AZ
00753,waciƞṡni kais,I had no choice,AZ
00753,owakiḣniga owakihi ṡni,I had no choice,AZ
00753,iyowamajaṡni,it isn’t up to me (it’s none of my business),AZ
00753,hecetuṡni wadake,I really didn’t think so,AZ
00753,heced wu̇bdukcaƞṡni,I didn’t see it that way (I’m not think that way),AZ
00754,aƞpetu de,today,AZ
00754,aƞpetug de,today,AZ
00754,haḣaƞna aḣaƞna,tomorrow,AZ
00754,ḣaḣaƞna,very early tomorow morning,AZ
00754,ḣtanihaƞ,yesterday,AZ
00754,hehan,at that time,AZ
00754,dehan,at the present time,AZ
00754,waƞna,now,AZ
00754,ḣtayetu,evening,AZ
00754,haƞyetu,night,AZ
00754,hekta omaka,last year,AZ
00754,tokata omaka,next year,AZ
00755,wicowaḣbe,gentleness,AZ
00755,witka iuƞpi,a colored egg,AZ
00755,wahda waciƞ s’ece,I feel like I want to go home,AZ
00755,wamayazaƞka s’ece,I feel sick,AZ
00755,henuḣ niya uƞ he?,are you still alive? (joking),AZ
00755,kaƞ sam idade!,you went past old (you’re older than the hills! kind of reference),AZ
00755,owas ecuƞpi,take turns (lit. everyone plays),AZ
00755,niṡto ,your turn,AZ
00755,miṡto,my turn,AZ
00755,tuwe ecuƞ kta he?,who’s turn is it? (lit. who’s going to do it?),AZ
00755,he iṡto,he or she is next,AZ
00755,ṡikṡidya wohdaka,to talk bad about someone,AZ
00755,aƞpetu dehaƞya tokatkiya,from this day forward,AZ
00755,aṡcu,flirt,AZ
00755,awaṡcu,I was flirting,AZ
00755,aiḣpamaya,he gave me (the gave me a cold not like gave me a gift),AZ
00755,waciyake iyomakpi,it’s good to see you,AZ
00755,he tehan wbdakeṡni,I haven’t seen him for a while,AZ
00756,John otuƞweta iyaye,John went to town,AZ
00756,tuwe mazdipa ihe?,who went to the store?,AZ
00756,John mazoipiya ta i,John went to the store,AZ
00756,John mazopiya etkiya ye,John is on his way,AZ
00756,takad iyaye,they went outside,AZ
00757,icaq̇e,grew up,AZ
00757,icahmaye,,AZ
00757,mihakab u (wo),follow me,AZ
00757,mihakab,,AZ
00757,ihakab ya (wo),follow,AZ
00757,Jodi ihakab ya,follow Jodi,AZ
00757,Jodi mihakab u ,Jodi follow me,AZ
00757,taku wicohan,"whatever something that you’re doing, could be a job",AZ
00757,heced inicaqe kta ce ,you’ll grow up that way,AZ
00758,wioyukcaƞ waste nitawa hena iyecetu kte,may all your good thoughts come to pass,AZ
00759,de oṡpa yuta,eat a piece of this,AZ
00759,aguyapi oƞqe yuta,eat some bread,AZ
00759,dena onqe yuta,eat some of this ,AZ
00759,dena onqe yata kta?,are you going to eat some of this?,AZ
00759,toast yute kte,he’s going to eat toast,AZ
00759,lobster yutapi,they ate lobster,AZ
00759,yata,you already ate something,AZ
00760,wayawa ib hed uƞk̇uƞpi,I went to boarding school,AZ
00760,tohiƞni woawanyaƞke wauƞspe tipi ed wai sni,I never went to boarding school,AZ
00760,aƞpetu wayawa tipi hed wabdawa,I went to day school,AZ
00760,aḣpeuƞkciyapi,I got a divorce,AZ
00760,inuƞpaƞna (tawicu) watuƞsni (hihnaku),I never got remarried,AZ
00761,takuku,things,AZ
00761,aokpana,less,AZ
00761,aƞpetu de taku waste ṡpayaƞpi waste he yaciƞ he?,"they cooked something good today, do you want that?",AZ
00761,is menu yacin he?,or do you want a menu,AZ
00761,yuide,turn on the light,AZ
00761,ijaƞjaƞ yuide,turn on the lamp,AZ
00762,(he?) sdodyayekte iyecece,you should know better,AZ
00763,,,AZ
00764,ku,returning to place you started from (could be home),AZ
00765,"owas hecetu yadakab hena, "hau" ehapte""was hecetu ",all in favor say hau or haƞ,AZ
00765,"onq̇e hecetu yadakabṡni hena, "hiya" ehapte""nq̇e hecetu ","those opposed, say no",AZ
00766,taku akan ehdepina,coaster,AZ
00766,ahdena,saucer,AZ
00766,cuƞhiƞtka to,"black, remembers she will bring one in",AZ
00766,apebdeskaskana,"the mess that grow along the sidewalk for sore, boils, etc.",AZ
00766,uƞwotapi pejuhuta,a medicine that makes,AZ
00767,dowaƞ,song,AZ
00767,waziya,santa,AZ
00767,wazitahċa,reindeer,AZ
00767,diyotiƞna,elves,AZ
00767,ḣdaḣdana,jingle bells,AZ
00767,taku wicak̇upi,gift,AZ
00767,wazicaƞ,pine tree,AZ
00767,wakuṡniṡn wiyakpakpa,ornament,AZ
00767,yuwȧste,decorate,AZ
00767,waziya aƞpetu,chirstmas,AZ
00767,waniyeta,,AZ
00767,ḣehan,at that time,AZ
00767,mayayapi,,AZ
00767,tasina,,AZ
00767,mayawapi,,AZ
00767,waniytu hehan,,AZ
00768,henuḣ wabdake kta awakipe,I’m still waiting to see him,AZ
00768,ḣtanihaƞ wabdake,I saw him yesterday,AZ
00768,ḣaḣaƞna waciyake kte,I’ll see you tomorrow,AZ
00768,pejuhuta wicasta wadaka he?,did you see the doctor?,AZ
00768,tohiƞni wadaka he?,when did you see him?,AZ
00768,waziya aƞpetu kiƞhaƞ tokiya de kta he?,where are you going for christmas?,AZ
00768,waziya aƞpetu taku opeyatuƞ kta he?,did you go to Christmas shopping,AZ
00768,henuḣceke,not yet,AZ
00768,aƞpetu itokab hehan wopetuƞ wai,I shop when it’s the day before,AZ
00768,zizica ipinic̣iya he?,did you fill up with turkey?,AZ
00768,tokiya wod yai he?,where did you go eat?,AZ
00768,wamnu wopemniṡpaƞ yata he?,did you eat pumpkin pie?,AZ
00768,tuwe kaġa he?,who made it?,AZ
00768,zizica ġuwaye,I burned the turkey,AZ
00768,ahaṡ ota wata,I ate too much!,AZ
00768,ahaṡ imapi saƞpa,I’m stuffed! (I’m over full),AZ
00768,aowakaġe,I went overboard,AZ
00769,tukted,where is it at,AZ
00769,olsen tukted ti he?,where does Olson like?,AZ
00769,Pickerd Lake hed ti,he lives at pickherd lake,AZ
00769,mazopiye tokted haƞ he?,where is the store?,AZ
00769,haƞ,where is it standing?,AZ
00769,tiwahe nitawa he tuwepi?,who is your family?,AZ
00769,tokiya de he?,where are you going?,AZ
00769,tokida he?,where are you going?,AZ
00769,oiheya tipi\oyaƞke tukted haƞ he?,,AZ
00769,takad bda waciƞ tukted haƞ he?,"literally, I have to go outside",AZ
00770,John ye kte,John will go,AZ
00770,John iyaye kte,John is going to go,AZ
00770,John waƞna iyaye,John is on his way now (he left already),AZ
00771,"yuwitaya wocekiya odowaƞ yuha uƞhiyutakapi eciƞ hena wakaƞtaƞka ehaƞnataƞ uƞspeuƞkiyapi, heun wopida uƞkeniciyapi",,AZ
00772,tokcakiyeṡni wo\ye,disregard,AZ
00772,waƞna mihduṡtaƞ,assignment completed,AZ
00772,ake eya wo\ye,repeat,AZ
00772,"_____, _______ hed waniyaka ciƞ",____ wants to see you at _____ ,AZ
00772,"John, cafe hed waniyaka ciƞ",John wants to see you at the cafe,AZ
00772,John oyaƞke tawag hed waniyaka ciƞ,John wants to see you at his office,AZ
00773,,,AZ
00774,wiyakena otkeyapi oyakihi he?,can you put up the flags?,AZ
00774,itokaġataƞhaƞ tiyopa ekta u,,AZ
00774,waziyataƞhaƞ tiyopa ekta u,,AZ
00774,wiyohiƞyaƞpa taƞhaƞ tiyopa ekta u,,AZ
00774,wiyoḣpeyataƞhaƞ tiyopa ekta u,,AZ
00775,,,AZ
00776,waciƞ,I want,AZ
00776,yaciƞ,you want,AZ
00777,iapiyeyapiota,a big long message,AZ
00778,kepce,I think,AZ
00778,hecetuṡni kepce,I don’t think it’s right,AZ
00778,hecetuṡni ṡece,,AZ
00778,ihnuhnuḣ,maybe,AZ
00778,hecetuḣceke,I’m absolutely positive,AZ
00778,woicakeḣce,absolutely,AZ
00779,skiskitoƞwaƞ,relating to fish scales,AZ
00779,yuṡpi,to pick,AZ
00779,aƞpetu inuƞpa kiƞhaƞ John hihuƞni kte,,AZ
00779,ḣeyata wi waƞji ḣtani abduṡtan,last month I quit working,AZ
00779,wi de,this month,AZ
00779,wi inuƞpa kiƞhaƞ iwaƞka iyeya kte wokajuju mitawa,next month I will get a raise,AZ
00779,aƞpetu wakaƞ nuƞpa hektakiya hehan hoksiyopa yuhapina,two weeks ago the baby was four,AZ
00780,keipaji,"they are against each other, they don’t get along",AZ
00780,akicinawizipi,they’re jelous of each other (like they both think they’re better than the other),AZ
00780,tag owas sdodic̣iye,think they know everything,AZ
00781,_____ tioṡpaye hemataƞhaƞ tioṡpa\oyate,I am from the ____ family,AZ
00781,kuƞṡi ḳa uƞkaƞna mitawa _____ ḳa ____ iwicakiyapi ,my grandparents are _____,AZ
00781,imacaġe,I grew up,AZ
00781,sisseton ed imacaġe,I grew up in Sisseton,AZ
00781,he kci imacaġe,I grew up with him\her,AZ
00781,sisseton ed matoƞpi,I was born in Sisseton,AZ
00781,kuƞṡi icaḣmaya,grandma raised me,AZ
00781,Sisseton hed uƞtipi,we lived at Sisseton,AZ
00781,Sisseton hed wati,I live in Sisseton,AZ
00781,Sisseton ed waniyetu ota wati,I lived in Sisseton many years,AZ
00781,Peever heciya uƞkihdaka,we moved to Peever,AZ
00782,taƞyaƞ ohokcidapi,,AZ
00782,taƞyaƞ ohokcidapo,,AZ
00782,taƞhaƞ kcicuwapi\po,treat each other well,AZ
00782,oyate owicakiyapi\po ,help the people,AZ
00782,wicohaƞ nitawag sdodyapi\po,know your job,AZ
00782,abosdi,to spray,AZ
00782,ḣwiƞmna,smells terrible,AZ
00783,mazaska opiyena hduha yauƞ?,do you have your wallet\praise with you?,AZ
00783,heced niye yakajuju oyakihi,in that case you’re can pay,AZ
00784,wiyuṡkiƞya ḳa uƞsikcida uƞpo,live content and be kind to each other,AZ
00784,nupin akiced teciḣiƞdapi,for I shall love you both with the same degree of love,AZ
00785,c’ee,always\sometimes (depends on the sentence),AZ
00785,s’a,always ,AZ
00785,hecetu se’ececa,it looks like it’s right,AZ
00785,hecetu c’ee,it’s always that way or it’s always right,AZ
00785,hecetu s’a,always happens that way,AZ
00786,,,AZ
00787,hi kpajaja,brush your teeth,AZ
00787,suƞka woḳu,feed the dog,AZ
00787,siceca toksu akipe,wait for the bus,AZ
00787,taku yata yaciƞ he?,what do you want to eat?,AZ
00787,siceca toksu awayaƞg,watch for the bus,AZ
00788,tate ocaƞku,jet stream,AZ
00788,wakiƞyaƞ,thunder,AZ
00788,wakiƞyaƞ hotuƞ,thunder you’re hearing,AZ
00788,wakaƞhdiyeyanyaƞkapi,continuous lightning,AZ
00788,wakaƞhdi iyaye,lightning,AZ
00788,wakiƞyaƞ aku k’te,thunderstorm is coming,AZ
00788,wakiƞyaƞdowaƞpi,you see lightning in the distasnce but you don’t actually hear the thunder yet,AZ
00788,acaḣcaġa,freezing rain,AZ
00788,waḣeca,sleet,AZ
00788,owaṡte cake,sunny nice day,AZ
00788,coza,warm,AZ
00788,kate,hot,AZ
00788,ospaya yanke,muggy humid,AZ
00788,osni,cold,AZ
00788,nina osni,freezing cold,AZ
00789,kico,invite,AZ
00789,takoja kico,invite the grandchild,AZ
00789,micopi,they invited me,AZ
00789,kicopi,invite them,AZ
00790,aguyapi k̇a aguyapi bdo wojapi,biscuits and gravy,AZ
00790,aġuyapi iokaṡtaƞ,pancake,AZ
00790,caƞhapi tiktikca,syrup,AZ
00790,aġuyapi ceġuġuyapi,french toast,AZ
00791,mazaska,money,AZ
00791,mazaṡa,penny,AZ
00791,kaspapi,time,AZ
00791,opetuƞ,buy,AZ
00791,wiyopeya,sell,AZ
00791,kajuju,pay,AZ
00791,odota,loan,AZ
00791,ok̇u,lend,AZ
00791,icazo,credit,AZ
00791,ikicazo,he owes,AZ
00791,iwakazo,I owe,AZ
00792,otoƞweta bde kte,I’m going to town (soon),AZ
00792,wowapi bdawa kte,I’m going to read this (soon) (or absolutely going to read it),AZ
00793,maġa nica hipi?,brought you a goos?,AZ
00793,nisnana wahdu kekte,I’m going to eat it by myself,AZ
00793,taspaƞ nica hipi?,brought your apples?,AZ
00793,nakuƞ ake oƞġ̣e iwacu,i’ve got some more,AZ
00793,waƞna takuna bduhṡni,I don’t have any more,AZ
00793,mazaska oditipi ekta yai he?,did you go to the credit union?,AZ
00793,"heya, ekta wai ṡni heuƞ mazaska manice","no, I didn’t so I’m broke",AZ
00793,napciƞwaƞka hehaƞ yuḣdokapi,they don’t open until 9am,AZ
00793,masawape ecuƞhaƞ taku iyekiyapi waƞamayupte,"I called, but I only got hte machine (something that talks answered me)",AZ
00794,caƞha,bark,AZ
00794,caƞha yuḣdaya,strip the bark,AZ
00794,yuksija,bend it,AZ
00794,caoḣpa,wood chips,AZ
00794,iyakaṡka yuskita,tie it together,AZ
00794,yuṡkica,wring it out,AZ
00794,caƞpa,chokecherry tree,AZ
00794,caƞpa ha,chokecherry tree bark,AZ
00794,caƞha caƞpa hetaƞhaƞ waciƞ,I want,AZ
00794,imakicu,get it for me,AZ
00794,imicicu,get it for me,AZ
00794,oƞġe icu,get some,AZ
00795,waṡagya najiƞ,stand strong,AZ
00795,taƞyaƞ yaṡkaƞ,you are doing well,AZ
00795,aic̣iciya ,hang in there (things will get better),AZ
00795,ayuṡtaƞṡni,don’t give up,AZ
00795,nisnanaṡni,you are not alone,AZ
00796,maza pesto iyujipu,needle nose pliers,AZ
00796,maza uƞ iyaskape,welder,AZ
00796,maḣiyubduna,tiller,AZ
00796,mazawiyute,carpenter’s square,AZ
00796,mazaiyokataƞ,nail,AZ
00796,mazayuhbezapi,screw,AZ
00796,mniḣuhapepe,sandpaper,AZ
00796,mazwiyuskite,vise grip,AZ
00796,mazaiyujipa piyepica,channel lock,AZ
00796,masyuhomni iyusdoke,wrench,AZ
00796,caƞipaptaƞya,pry bar,AZ
00797,icaḣota,"drop of rain, flakes of snow, so called because falling like ashes",AZ
00798,okciyapo,help each other,AZ
00798,takuna apa waciƞ ṡni,I don’t want to say anything,AZ
00799,watig he mitawa,that’s my home,AZ
00799,watig iyomakpi,I’m happy with my home,AZ
00799,uƞtib he uƞkitawapi takuna isaƞpa sni,there is nothing better than the home we own,AZ
00800,iṡtas’a maƞke,snap your eyes at me,AZ
00800,iṡtas’amaƞke ṡni,"don’t snap your eyes at me, also could mean roll your eyes",AZ
00801,waḳu,I gave,AZ
00801,yaḳu,you gave,AZ
00801,uƞḳupi,we gave,AZ
00801,ḳupi,they gave,AZ
00801,mayaḳu,you gave me,AZ
00801,nic̣u,he\she gave you,AZ
00801,maḳupi,they gave me,AZ
00802,taƞyaƞ nistima he?,did you sleep well?,AZ
00802,taku ayahaƞbda he?,what did you dream about?,AZ
00802,woyuhaƞbde waṡte duha he?,did you have a good dream?,AZ
00802,de mni kata ye,here’s some coffee,AZ
00802,de oƞq̇e yuta,here’s something to eat,AZ
00803,mdaya,level,AZ
00803,oiyute,measurement,AZ
00803,mdaya oiyute,tools,AZ
00804,aƞpetu de nitawa,,AZ
00805,yuṡtaƞpisṅi,an open account,AZ
00806,hed,there,AZ
00806,hed yaƞke,sit there,AZ
00806,ded ,here ,AZ
00806,ded ehnaka,put it there,AZ
00806,heci,over there,AZ
00806,buffalo lake heci wati ,live over there at buffalo lake,AZ
00806,tuktenasni,no where,AZ
00806,he wiyukca kais tuktenaṡni,his thinking was no where,AZ
00806,heciya,over there,AZ
00806,heciya iwahuƞni,I got over there,AZ
00806,deciya,over here,AZ
00806,deci,here ,AZ
00806,takoja hena deciya ahdipi,they brought my grandchildren over here,AZ
00806,micopiṡta deci wauƞ kte,they invited me but I will be over here,AZ
00806,tukted owasiƞna,everyone,AZ
00807,ipi,full,AZ
00807,tebya,eat it all,AZ
00807,napca,,AZ
00807,yata,chew,AZ
00807,yate,chewed,AZ
00807,yatapi,they chewed it,AZ
00807,woyute,food,AZ
00807,woyuteg,this food,AZ
00807,imapi,,AZ
00807,inipi,,AZ
00807,ipipi,,AZ
00807,tebwaye,I ate it all,AZ
00807,tebuƞyapi,we ate it up,AZ
00807,tebyaye,you ate it up,AZ
00807,tebwaye kte,I will eat it up,AZ
00807,tebwaya kta,I will at some time eat it up,AZ
00807,bdate,I chew,AZ
00807,bdate kta,I will chew it ,AZ
00807,date,you chew,AZ
00807,yatapi,they chew,AZ
00808,taku aḣpeyapi ciƞpṡni,the things they no longer want,AZ
00808,takuku ota wiyopeyapi heciya da ce he?,do you go to rummage sale?,AZ
00808,tiyaza wakahi bde kte,,AZ
00808,tiyaza,house to house,AZ
00808,tiyaza cahaƞpṡaṡana wicak̇upte,track or treating,AZ
00809,peniciciyapte?,are they going to fix it for you?,AZ
00809,wod uƞkihustaƞpi,we’re done eating,AZ
00809,tuwe uƞ?,for who?,AZ
00809,he tuwe kicaġapta he?,who’s it for?,AZ
00809,tonakca uƞ?,how much is it?,AZ
00809,taku opemayaciƞtuƞhe?,what did you buy me?,AZ
00809,iwaciḳu,I recieved a present,AZ
00809,iwicayakicu,you got them a present,AZ
00809,waziya aƞpetu kiƞhaƞ tokiya de kte he?,where are you going for christmas?,AZ
00810,Kylee adeja tawa puza he?,Is Kylee’s diaper dry?,AZ
00810,ceya ṡni,don’t cry,AZ
00810,awaṡtena ecuƞ,"do it easy, softly",AZ
00810,adiṡni,don’t climb,AZ
00810,tokiya da he?,where are you going?,AZ
00811,,,AZ
00812,tuwe iƞyan akan ehnake kte?,who’s going to put the rocks on?,AZ
00812,tiyopa awayaƞke,door man,AZ
00812,inyaƞ tonakca nuƞkta he?,how many rocks did you,AZ
00813,hokṡina,,AZ
00813,wiciyena,,AZ
00813,koṡka,,AZ
00813,wikoṡke,,AZ
00813,wica,,AZ
00813,wicaṡta,,AZ
00813,wiƞyaƞ,,AZ
00813,baha,,AZ
00813,hokṡiyopa,,AZ
00813,wakaƞeja,,AZ
00813,siceca,,AZ
00813,sicecena,,AZ
00813,huƞka,parent,AZ
00813,huƞkake,ancestor,AZ
00813,huƞkakagapi,making a relative,AZ
00813,huƞkaya,to honor as a parent,AZ
00814,ḣtayed wotapi watohaƞ wayatapta he?,what time is supper?,AZ
00814,waƞna wawate,I already ate,AZ
00814,ḣtaƞni hanta wawate sni,I didn’t eat since yesterday,AZ
00814,wiwang wacipte aƞpetu tob wotapṡni k̇a mni yatkaƞṡni,at sundance they don’t eat or drink water for four days,AZ
00814,peniciciyapta,are they going to fix it for you?,AZ
00814,wod uƞkihdustaƞpi,we’re done eating,AZ
00815,,,AZ
00816,oiheya,toilet,AZ
00816,oihdujaja,sink,AZ
00816,pejuhuta opeya,medicine cabinet,AZ
00816,tacaƞ ihdujaja,bath tub,AZ
00816,mni bosdi,shower,AZ
00816,omipakinta,toilet paper,AZ
00816,ite pakiƞta,towel,AZ
00817,inaƞgnakiye caƞku ṡduṡdute,scattered slippery spots,AZ
00818,tate opatitaƞ wakaƞtuya,high pressure,AZ
00818,tate opatitaƞ kuceyena,low air pressure,AZ
00818,itokata,front,AZ
00818,itokata tate coza au,warm front,AZ
00818,itokata tate sniya au,cold front,AZ
00818,catkay akiya ihdahomni,counterclockwise,AZ
00818,etapakiya kohmni,clockwise,AZ
00818,wiaceiċiti,sundog,AZ
00818,wihmuƞke,rainbow,AZ
00818,wakaƞtkiya,rising,AZ
00818,kudkiya,falling,AZ
00818,tate opatitaƞ,air pressure,AZ
00818,wiuƞyutapi,thermometer,AZ
00818,tateḣpaƞ aye,dewpoint,AZ
00819,ihaƞkeya etaƞhaƞ icago owotayna,ray,AZ
00819,icago,line,AZ
00819,owotaƞna icaġo,straight line,AZ
00820,uma,nut,AZ
00820,upi,tail of a bird,AZ
00820,upihaƞska,pheasant,AZ
